id,lex,lemma
2814116,6,BB_gun
2814224,6,beach_ball
2814224,6,beachball
2814338,6,beach_house
2814428,6,beach_towel
2814533,6,beach_wagon
2814533,6,station_wagon
2814533,6,wagon
2814533,6,estate_car
2814533,6,beach_waggon
2814533,6,station_waggon
2814533,6,waggon
2814774,6,beachwear
2814860,6,beacon
2814860,6,lighthouse
2814860,6,beacon_light
2814860,6,pharos
2815071,6,bead
2815237,6,beading
2815237,6,bead
2815237,6,beadwork
2815237,6,astragal
2815389,6,beading
2815389,6,beadwork
2815478,6,beading_plane
2815600,6,beads
2815600,6,string_of_beads
2815749,6,beaker
2815834,6,beaker
2815950,6,beam
2816381,6,beam
2816494,6,beam_balance
2816656,6,beanbag
2816768,6,beanie
2816768,6,beany
2816895,6,bear_claw
2817031,6,bearing
2817251,6,bearing_rein
2817251,6,checkrein
2817386,6,bearing_wall
2817516,6,bearskin
2817516,6,busby
2817516,6,shako
2817650,6,beater
2817799,6,beating-reed_instrument
2817799,6,reed_instrument
2817799,6,reed
2818027,6,beauty_spot
2818135,6,beaver
2818135,6,castor
2818254,6,beaver
2818402,6,beaver_board
2818507,6,becket
2818687,6,Beckman_thermometer
2818832,6,bed
2819474,6,bed
2819697,6,bed
2819881,6,bed
2820085,6,bed_and_breakfast
2820085,6,bed-and-breakfast
2820210,6,bedclothes
2820210,6,bed_clothing
2820210,6,bedding
2820432,6,bedding_material
2820432,6,bedding
2820432,6,litter
2820556,6,Bedford_cord
2820675,6,bed_jacket
2820798,6,Bedlam
2820798,6,booby_hatch
2820798,6,crazy_house
2820798,6,cuckoo's_nest
2820798,6,funny_farm
2820798,6,funny_house
2820798,6,loony_bin
2820798,6,madhouse
2820798,6,nut_house
2820798,6,nuthouse
2820798,6,sanatorium
2820798,6,snake_pit
2821030,6,bed_linen
2821202,6,bedpan
2821328,6,bed_pillow
2821415,6,bedpost
2821543,6,bedroll
2821627,6,bedroom
2821627,6,sleeping_room
2821627,6,sleeping_accommodation
2821627,6,chamber
2821627,6,bedchamber
2821943,6,bedroom_furniture
2822064,6,bedsitting_room
2822064,6,bedsitter
2822064,6,bedsit
2822220,6,bedspread
2822220,6,bedcover
2822220,6,bed_cover
2822220,6,bed_covering
2822220,6,counterpane
2822220,6,spread
2822399,6,bedspring
2822579,6,bedstead
2822579,6,bedframe
2822762,6,beefcake
2822865,6,beehive
2822865,6,hive
2823030,6,beehive
2823124,6,beeper
2823124,6,pager
2823335,6,beer_barrel
2823335,6,beer_keg
2823428,6,beer_bottle
2823510,6,beer_can
2823586,6,beer_garden
2823750,6,beer_glass
2823848,6,beer_hall
2823964,6,beer_mat
2824058,6,beer_mug
2824058,6,stein
2824152,6,belaying_pin
2824319,6,belfry
2824448,6,bell
2824858,6,bell
2825004,6,belladonna
2825153,6,bell_arch
2825240,6,bellarmine
2825240,6,longbeard
2825240,6,long-beard
2825240,6,greybeard
2825442,6,bellbottom_trousers
2825442,6,bell-bottoms
2825442,6,bellbottom_pants
2825657,6,bell_cote
2825657,6,bell_cot
2825775,6,bell_deck
2825872,6,bell_foundry
2825961,6,bell_gable
2826068,6,bell_jar
2826068,6,bell_glass
2826259,6,bellows
2826459,6,bellpull
2826589,6,bell_push
2826683,6,bell_seat
2826683,6,balloon_seat
2826812,6,bell_tent
2826886,6,bell_tower
2827020,6,bellyband
2827148,6,bellyband
2827289,6,Belmont_Park
2827289,6,Belmont
2827466,6,Belsen
2827606,6,belt
2827883,6,belt
2828115,6,belt
2828115,6,belt_ammunition
2828115,6,belted_ammunition
2828299,6,belt_buckle
2828427,6,belting
2828555,6,belvedere
2828648,6,beltway
2828648,6,bypass
2828648,6,ring_road
2828648,6,ringway
2828884,6,bench
2829116,6,bench
2829246,6,bench_clamp
2829353,6,bench_hook
2829510,6,bench_lathe
2829596,6,bench_press
2829696,6,bend
2829696,6,curve
2830013,6,bend
2830013,6,bend_dexter
2830157,6,bender
2830294,6,Benjamin_Franklin_Bridge
2830430,6,bentwood
2830596,6,Benzedrine
2830596,6,bennie
2830721,6,benzocaine
2830721,6,ethyl_aminobenzoate
2830852,6,benzodiazepine
2831237,6,beret
2831335,6,berlin
2831455,6,Bermuda_rig
2831455,6,Bermudan_rig
2831455,6,Bermudian_rig
2831455,6,Marconi_rig
2831595,6,Bermuda_shorts
2831595,6,Jamaica_shorts
2831724,6,berth
2831724,6,bunk
2831724,6,built_in_bed
2831894,6,besom
2831998,6,Bessemer_converter
2832168,6,beta_blocker
2832168,6,beta-blocking_agent
2832168,6,beta-adrenergic_blocker
2832168,6,beta-adrenergic_blocking_agent
2832652,6,beta-interferon
2832838,6,betatron
2832838,6,induction_accelerator
2833040,6,bethel
2833140,6,betting_shop
2833275,6,bevatron
2833403,6,bevel
2833403,6,bevel_square
2833576,6,bevel
2833576,6,cant
2833576,6,chamfer
2833793,6,bevel_gear
2833793,6,pinion_and_crown_wheel
2833793,6,pinion_and_ring_gear
2833943,6,bezel
2834027,6,B-flat_clarinet
2834027,6,licorice_stick
2834147,6,bhang
2834295,6,bib
2834397,6,bib
2834506,6,bib-and-tucker
2834642,6,bicorn
2834642,6,bicorne
2834778,6,bicycle
2834778,6,bike
2834778,6,wheel
2834778,6,cycle
2835271,6,bicycle-built-for-two
2835271,6,tandem_bicycle
2835271,6,tandem
2835412,6,bicycle_chain
2835551,6,bicycle_clip
2835551,6,trouser_clip
2835724,6,bicycle_pump
2835829,6,bicycle_rack
2835915,6,bicycle_seat
2835915,6,saddle
2836035,6,bicycle_wheel
2836174,6,bidet
2836268,6,bier
2836392,6,bier
2836513,6,bi-fold_door
2836607,6,bifocals
2836766,6,Big_Ben
2836900,6,Big_Blue
2836900,6,BLU-82
2837134,6,big_board
2837309,6,biggin
2837416,6,big_H
2837416,6,hell_dust
2837416,6,nose_drops
2837416,6,smack
2837416,6,thunder
2837416,6,skag
2837416,6,scag
2837567,6,bight
2837702,6,bijou
2837789,6,bikini
2837789,6,two-piece
2837887,6,bikini_pants
2838014,6,bilge
2838178,6,bilge_keel
2838345,6,bilge_pump
2838448,6,bilges
2838577,6,bilge_well
2838728,6,bill
2838728,6,peak
2838728,6,eyeshade
2838728,6,visor
2838728,6,vizor
2838958,6,bill
2838958,6,billhook
2839110,6,billboard
2839110,6,hoarding
2839200,6,billet
2839351,6,billiard_ball
2839477,6,billiard_marker
2839592,6,billiard_room
2839592,6,billiard_saloon
2839592,6,billiard_parlor
2839592,6,billiard_parlour
2839592,6,billiard_hall
2839758,6,bimetallic_strip
2839910,6,bin
2840134,6,binder
2840134,6,ligature
2840245,6,binder
2840245,6,ring-binder
2840361,6,binder
2840361,6,reaper_binder
2840515,6,bindery
2840619,6,binding
2840619,6,book_binding
2840619,6,cover
2840619,6,back
2840927,6,binding
2841063,6,bin_liner
2841187,6,binnacle
2841315,6,binoculars
2841315,6,field_glasses
2841315,6,opera_glasses
2841506,6,binocular_microscope
2841641,6,biochip
2841847,6,biohazard_suit
2842008,6,biology_lab
2842008,6,biology_laboratory
2842008,6,bio_lab
2842133,6,bioscope
2842219,6,bioscope
2842303,6,bioweapon
2842303,6,biological_weapon
2842303,6,bioarm
2842573,6,biplane
2842684,6,biprism
2842809,6,birch
2842809,6,birch_rod
2843029,6,birchbark_canoe
2843029,6,birchbark
2843029,6,birch_bark
2843158,6,birdbath
2843276,6,birdcage
2843365,6,birdcage_mask
2843465,6,birdcall
2843553,6,bird_feeder
2843553,6,birdfeeder
2843553,6,feeder
2843684,6,birdhouse
2843777,6,bird_shot
2843777,6,buckshot
2843777,6,duck_shot
2843909,6,biretta
2843909,6,berretta
2843909,6,birretta
2844056,6,bishop
2844214,6,bistro
2844307,6,bit
2844714,6,bit
2845002,6,bit
2845130,6,bite_plate
2845130,6,biteplate
2845293,6,bitewing
2845425,6,bitmap
2845425,6,electronic_image
2845576,6,bitter_end
2845763,6,bitthead
2845860,6,bitt_pin
2845985,6,bitumastic
2846141,6,black
2846260,6,black
2846399,6,black_and_white
2846399,6,monochrome
2846511,6,blackboard
2846511,6,chalkboard
2846619,6,blackboard_eraser
2846733,6,black_box
2846874,6,blackface
2847009,6,black_flag
2847009,6,pirate_flag
2847009,6,Jolly_Roger
2847009,6,blackjack
2847223,6,Black_Hole_of_Calcutta
2847461,6,blackjack
2847461,6,cosh
2847461,6,sap
2847631,6,black_tie
2847728,6,Blackwall_hitch
2847852,6,blackwash
2847942,6,blackwash
2847942,6,black_lotion
2848118,6,bladder
2848216,6,blade
2848523,6,blade
2848523,6,vane
2848806,6,blade
2848921,6,blank
2848921,6,dummy
2848921,6,blank_shell
2849051,6,blank
2849154,6,blanket
2849154,6,cover
2849419,6,blanket
2849565,6,blanket_stitch
2849729,6,Blarney_Stone
2849885,6,blast_furnace
2850060,6,blasting_cap
2850218,6,blasting_gelatin
2850358,6,blazer
2850358,6,sport_jacket
2850358,6,sport_coat
2850358,6,sports_jacket
2850358,6,sports_coat
2850552,6,bleachers
2850732,6,blender
2850732,6,liquidizer
2850732,6,liquidiser
2850950,6,blimp
2850950,6,sausage_balloon
2850950,6,sausage
2851099,6,blind
2851099,6,screen
2851384,6,blind
2851540,6,blind_alley
2851540,6,cul_de_sac
2851540,6,dead-end_street
2851540,6,impasse
2851675,6,blind_corner
2851795,6,blind_curve
2851795,6,blind_bend
2851939,6,blindfold
2852043,6,bling
2852043,6,bling_bling
2852173,6,blinker
2852173,6,flasher
2852360,6,blister_pack
2852360,6,bubble_pack
2852523,6,block
2853016,6,block
2853218,6,blockade
2853336,6,blockade-runner
2853449,6,blockage
2853449,6,block
2853449,6,closure
2853449,6,occlusion
2853449,6,stop
2853449,6,stoppage
2853745,6,block_and_tackle
2853870,6,blockbuster
2853991,6,block_diagram
2854156,6,blocker
2854156,6,blocking_agent
2854378,6,blockhouse
2854532,6,block_plane
2854630,6,bloodmobile
2854739,6,bloomers
2854739,6,pants
2854739,6,drawers
2854739,6,knickers
2854926,6,blouse
2855089,6,blower
2855253,6,blowgun
2855253,6,blowpipe
2855253,6,blowtube
2855253,6,blow_tube
2855390,6,blowtorch
2855390,6,torch
2855390,6,blowlamp
2855560,6,blowtube
2855560,6,blow_tube
2855560,6,blowpipe
2855701,6,blucher
2855793,6,bludgeon
2855925,6,blue
2856013,6,blue_chip
2856109,6,blueprint
2856237,6,blunderbuss
2856362,6,blunt_file
2856463,6,board
2857023,6,board
2857023,6,gameboard
2857365,6,boarding
2857477,6,boarding_house
2857477,6,boardinghouse
2857644,6,boardroom
2857644,6,council_chamber
2857812,6,board_rule
2857907,6,boards
2858044,6,boards
2858179,6,boardwalk
2858304,6,boat
2859084,6,boat_deck
2859184,6,boater
2859184,6,leghorn
2859184,6,Panama
2859184,6,Panama_hat
2859184,6,sailor
2859184,6,skimmer
2859184,6,straw_hat
2859343,6,boat_hook
2859443,6,boathouse
2859557,6,boatswain's_chair
2859557,6,bosun's_chair
2859729,6,boat_train
2859829,6,boat_whistle
2859955,6,boatyard
2860063,6,bob
2860063,6,bobber
2860063,6,cork
2860063,6,bobfloat
2860239,6,bob
2860415,6,bobbin
2860415,6,spool
2860415,6,reel
2860640,6,bobby_pin
2860640,6,hairgrip
2860640,6,grip
2860847,6,bobsled
2860847,6,bobsleigh
2860847,6,bob
2861022,6,bobsled
2861022,6,bobsleigh
2861147,6,bocce_ball
2861147,6,bocci_ball
2861147,6,boccie_ball
2861286,6,bodega
2861387,6,bodice
2861509,6,bodkin
2861509,6,threader
2861658,6,bodkin
2861777,6,bodkin
2861886,6,body
2862048,6,body_armor
2862048,6,body_armour
2862048,6,suit_of_armor
2862048,6,suit_of_armour
2862048,6,coat_of_mail
2862048,6,cataphract
2862770,6,body_bag
2862770,6,personnel_pouch
2862770,6,human_remains_pouch
2862916,6,body_lotion
2863014,6,body_stocking
2863176,6,body_plethysmograph
2863340,6,body_pad
2863426,6,bodywork
2863536,6,Bofors_gun
2863638,6,bogy
2863638,6,bogie
2863638,6,bogey
2863750,6,boiler
2863750,6,steam_boiler
2863995,6,boilerplate
2864122,6,boiling_water_reactor
2864122,6,BWR
2864342,6,bola
2864504,6,bolero
2864593,6,bollard
2864593,6,bitt
2864878,6,bollock
2864878,6,bullock_block
2864987,6,bolo
2864987,6,bolo_knife
2865108,6,bologram
2865108,6,bolograph
2865214,6,bolometer
2865351,6,bolo_tie
2865351,6,bolo
2865351,6,bola_tie
2865351,6,bola
2865509,6,bolster
2865509,6,long_pillow
2865665,6,bolt
2865931,6,bolt
2865931,6,deadbolt
2866106,6,bolt
2866286,6,bolt
2866386,6,bolt_cutter
2866474,6,bolus
2866578,6,bomb
2867267,6,bombardon
2867267,6,bombard
2867401,6,bombazine
2867592,6,bomb_calorimeter
2867592,6,bomb
2867715,6,bomber
2867966,6,bomber_jacket
2868068,6,bombie
2868240,6,bomblet
2868240,6,cluster_bomblet
2868429,6,bomb_rack
2868546,6,bombshell
2868638,6,bomb_shelter
2868638,6,air-raid_shelter
2868638,6,bombproof
2868870,6,bombsight
2868975,6,bone-ash_cup
2868975,6,cupel
2868975,6,refractory_pot
2869155,6,bone_china
2869249,6,bones
2869249,6,castanets
2869249,6,clappers
2869249,6,finger_cymbals
2869563,6,boneshaker
2869737,6,bongo
2869737,6,bongo_drum
2869837,6,bonnet
2869837,6,poke_bonnet
2869965,6,booby_prize
2870092,6,book
2870092,6,volume
2870526,6,book
2870676,6,book_bag
2870772,6,bookbindery
2870880,6,bookcase
2871005,6,bookend
2871147,6,bookmark
2871147,6,bookmarker
2871314,6,bookmobile
2871439,6,bookshelf
2871525,6,bookshop
2871525,6,bookstore
2871525,6,bookstall
2871631,6,boom
2871824,6,boom
2871824,6,microphone_boom
2871963,6,boomerang
2871963,6,throwing_stick
2871963,6,throw_stick
2872172,6,booster
2872172,6,booster_dose
2872172,6,booster_shot
2872172,6,recall_dose
2872333,6,booster
2872333,6,booster_rocket
2872333,6,booster_unit
2872333,6,takeoff_booster
2872333,6,takeoff_rocket
2872529,6,booster
2872529,6,booster_amplifier
2872529,6,booster_station
2872529,6,relay_link
2872529,6,relay_station
2872529,6,relay_transmitter
2872752,6,boot
2873244,6,boot
2873363,6,boot
2873363,6,the_boot
2873363,6,iron_boot
2873363,6,iron_heel
2873520,6,boot
2873623,6,boot_camp
2873733,6,bootee
2873733,6,bootie
2873839,6,booth
2873839,6,cubicle
2873839,6,stall
2873839,6,kiosk
2874086,6,booth
2874214,6,booth
2874336,6,boothose
2874442,6,bootjack
2874537,6,bootlace
2874642,6,bootleg
2874750,6,bootstrap
2874876,6,Bordeaux_mixture
2875013,6,border
2875233,6,bore
2875233,6,bore-hole
2875233,6,drill_hole
2875436,6,bore_bit
2875436,6,borer
2875436,6,rock_drill
2875436,6,stone_drill
2875626,6,boron_chamber
2875815,6,boron_counter_tube
2875948,6,borstal
2876084,6,bosom
2876193,6,Bosporus_Bridge
2876326,6,Boston_rocker
2876457,6,bota
2876537,6,botanical
2876657,6,bottle
2877266,6,bottle
2877266,6,feeding_bottle
2877266,6,nursing_bottle
2877513,6,bottle_bank
2877642,6,bottlebrush
2877765,6,bottlecap
2877865,6,bottleneck
2877962,6,bottle_opener
2878107,6,bottling_plant
2878222,6,bottom
2878222,6,freighter
2878222,6,merchantman
2878222,6,merchant_ship
2878425,6,boucle
2878534,6,boudoir
2878628,6,boulle
2878628,6,boule
2878628,6,buhl
2878796,6,bouncing_betty
2878883,6,Bounty
2878883,6,H.M.S._Bounty
2879087,6,bouquet
2879087,6,corsage
2879087,6,posy
2879087,6,nosegay
2879228,6,Bourse
2879309,6,boutique
2879309,6,dress_shop
2879422,6,boutonniere
2879517,6,bow
2879718,6,bow
2880008,6,bow
2880008,6,fore
2880008,6,prow
2880008,6,stem
2880189,6,bow
2880189,6,bowknot
2880308,6,bow
2880393,6,bow_and_arrow
2880546,6,bowed_stringed_instrument
2880546,6,string
2880842,6,Bowie_knife
2880940,6,bowl
2881193,6,bowl
2881397,6,bowl
2881397,6,pipe_bowl
2881546,6,bowl
2881757,6,bowler_hat
2881757,6,bowler
2881757,6,derby_hat
2881757,6,derby
2881757,6,plug_hat
2881906,6,bowline
2881906,6,bowline_knot
2882014,6,bowling_alley
2882014,6,alley
2882014,6,skittle_alley
2882190,6,bowling_alley
2882301,6,bowling_ball
2882301,6,bowl
2882483,6,bowling_equipment
2882647,6,bowling_pin
2882647,6,pin
2882894,6,bowling_shoe
2883004,6,bowsprit
2883101,6,bowstring
2883205,6,bow_tie
2883205,6,bow-tie
2883205,6,bowtie
2883344,6,box
2884011,6,box
2884225,6,box
2884225,6,loge
2884450,6,box
2884450,6,box_seat
2884607,6,box
2884859,6,box_beam
2884859,6,box_girder
2884994,6,box_camera
2884994,6,box_Kodak
2885108,6,boxcar
2885233,6,box_coat
2885338,6,boxing_equipment
2885462,6,boxing_glove
2885462,6,glove
2885663,6,boxing_ring
2885663,6,prize_ring
2885785,6,box_kite
2885882,6,box_office
2885882,6,ticket_office
2885882,6,ticket_booth
2886035,6,box_pleat
2886183,6,box_seat
2886321,6,box_spring
2886434,6,box_wrench
2886434,6,box_end_wrench
2886599,6,brace
2886599,6,bracing
2886907,6,brace
2886907,6,bitstock
2887079,6,brace
2887079,6,braces
2887079,6,orthodontic_braces
2887209,6,brace
2887489,6,brace
2887489,6,suspender
2887489,6,gallus
2887683,6,brace
2887832,6,brace_and_bit
2887970,6,bracelet
2887970,6,bangle
2888133,6,bracer
2888133,6,pick-me-up
2888270,6,bracer
2888270,6,armguard
2888429,6,brace_wrench
2888569,6,bracket
2888569,6,wall_bracket
2888817,6,brad
2888898,6,bradawl
2888898,6,pricker
2889035,6,braid
2889035,6,gold_braid
2889035,6,braiding
2889228,6,brail
2889332,6,brail
2889425,6,brake
2889646,6,brake
2889856,6,brake_band
2889996,6,brake_cylinder
2889996,6,hydraulic_brake_cylinder
2889996,6,master_cylinder
2890188,6,brake_disk
2890351,6,brake_drum
2890351,6,drum
2890513,6,brake_lining
2890662,6,brake_pad
2890804,6,brake_pedal
2890940,6,brake_shoe
2890940,6,shoe
2890940,6,skid
2891188,6,brake_system
2891188,6,brakes
2891430,6,branch_line
2891430,6,spur_track
2891430,6,spur
2891566,6,brand-name_drug
2891566,6,proprietary_drug
2891788,6,brass
2891788,6,brass_instrument
2892201,6,brass
2892201,6,memorial_tablet
2892201,6,plaque
2892304,6,brass
2892392,6,brassard
2892499,6,brasserie
2892626,6,brassie
2892767,6,brassiere
2892767,6,bra
2892767,6,bandeau
2892948,6,brass_knucks
2892948,6,knucks
2892948,6,brass_knuckles
2892948,6,knuckles
2892948,6,knuckle_duster
2893148,6,brass_monkey
2893269,6,brattice
2893418,6,brazier
2893418,6,brasier
2893608,6,breadbasket
2893692,6,bread-bin
2893692,6,breadbox
2893800,6,breadboard
2893800,6,bread_board
2893941,6,bread_knife
2894024,6,breakable
2894158,6,breakfast_area
2894158,6,breakfast_nook
2894337,6,breakfast_table
2894431,6,break_seal
2894605,6,breakwater
2894605,6,groin
2894605,6,groyne
2894605,6,mole
2894605,6,bulwark
2894605,6,seawall
2894605,6,jetty
2894847,6,breast_drill
2895008,6,breast_implant
2895154,6,breastplate
2895154,6,aegis
2895154,6,egis
2895328,6,breast_pocket
2895438,6,breathalyzer
2895438,6,breathalyser
2895606,6,breathing_device
2895606,6,breathing_apparatus
2895606,6,breathing_machine
2895606,6,ventilator
2895881,6,breech
2895881,6,rear_of_barrel
2895881,6,rear_of_tube
2896074,6,breechblock
2896074,6,breech_closer
2896294,6,breechcloth
2896294,6,breechclout
2896294,6,loincloth
2896442,6,breeches
2896442,6,knee_breeches
2896442,6,knee_pants
2896442,6,knickerbockers
2896442,6,knickers
2896694,6,breeches_buoy
2896856,6,breechloader
2896949,6,breeder_reactor
2897097,6,Bren
2897097,6,Bren_gun
2897237,6,brewery
2897389,6,brewpub
2897572,6,briar
2897572,6,briar_pipe
2897692,6,bric-a-brac
2897692,6,knickknack
2897692,6,nicknack
2897692,6,knickknackery
2897692,6,whatnot
2897820,6,brick
2898093,6,brickkiln
2898173,6,bricklayer's_hammer
2898269,6,brick_trowel
2898269,6,mason's_trowel
2898369,6,brickwork
2898478,6,brickyard
2898478,6,brickfield
2898585,6,bridal_gown
2898585,6,wedding_gown
2898585,6,wedding_dress
2898711,6,bridge
2898711,6,span
2899257,6,bridge
2899257,6,bridge_deck
2899439,6,bridge
2899439,6,nosepiece
2899569,6,bridge
2899569,6,bridgework
2899694,6,bridge
2899808,6,bridge
2899808,6,bridge_circuit
2900011,6,bridged-T
2900160,6,bridle
2900459,6,bridle_path
2900459,6,bridle_road
2900594,6,bridoon
2900705,6,briefcase
2900857,6,briefcase_bomb
2900987,6,briefcase_computer
2901114,6,briefs
2901114,6,Jockey_shorts
2901259,6,brig
2901377,6,brig
2901481,6,brigandine
2901620,6,brigantine
2901620,6,hermaphrodite_brig
2901793,6,brilliantine
2901901,6,brilliant_pebble
2902079,6,brim
2902250,6,brim
2902250,6,rim
2902250,6,lip
2902411,6,briquette
2902411,6,briquet
2902535,6,bristle
2902687,6,bristle_brush
2902816,6,britches
2902916,6,broad_arrow
2903006,6,broadax
2903006,6,broadaxe
2903126,6,brochette
2903204,6,broadcaster
2903204,6,spreader
2903405,6,broadcasting_station
2903405,6,broadcast_station
2903588,6,broadcasting_studio
2903727,6,broadcloth
2903852,6,broadcloth
2903964,6,broad_gauge
2904109,6,broad_hatchet
2904233,6,broadloom
2904348,6,broadside
2904505,6,broadside
2904640,6,broadsword
2904803,6,brocade
2904927,6,brogan
2904927,6,brogue
2904927,6,clodhopper
2904927,6,work_shoe
2905036,6,broiler
2905152,6,broken_arch
2905288,6,brokerage_house
2905288,6,brokerage
2905422,6,brompheniramine_maleate
2905422,6,Dimetane
2905612,6,bronchodilator
2905886,6,bronchoscope
2906027,6,Bronx-Whitestone_Bridge
2906175,6,bronze
2906254,6,bronze_medal
2906438,6,brooch
2906438,6,broach
2906438,6,breastpin
2906578,6,Brooklyn_Bridge
2906734,6,broom
2906963,6,broom_closet
2907082,6,broomstick
2907082,6,broom_handle
2907194,6,brougham
2907296,6,brougham
2907391,6,Browning_automatic_rifle
2907391,6,BAR
2907656,6,Browning_machine_gun
2907656,6,Peacemaker
2907873,6,brownstone
2907985,6,Brown_University
2907985,6,Brown
2908123,6,brunch_coat
2908217,6,brush
2908605,6,brush
2908773,6,Brussels_carpet
2908951,6,Brussels_lace
2909053,6,bubble
2909165,6,bubble_chamber
2909285,6,bubble_jet_printer
2909285,6,bubble-jet_printer
2909285,6,bubblejet
2909408,6,bubbler
2909543,6,Buchenwald
2909706,6,buckboard
2909870,6,bucket
2909870,6,pail
2910145,6,bucket_seat
2910241,6,bucket_shop
2910353,6,buckle
2910542,6,buckram
2910701,6,bucksaw
2910864,6,buckskins
2910964,6,buff
2910964,6,buffer
2911158,6,buffer
2911158,6,fender
2911332,6,buffer
2911332,6,polisher
2911485,6,buffer
2911485,6,buffer_storage
2911485,6,buffer_store
2911890,6,buffered_aspirin
2911890,6,Bufferin
2912065,6,buffet
2912065,6,counter
2912065,6,sideboard
2912319,6,buffing_wheel
2912440,6,bug
2912557,6,buggy
2912557,6,roadster
2912673,6,buggy_whip
2912894,6,bugle
2913035,6,bugle
2913152,6,building
2913152,6,edifice
2914813,6,building_block
2914991,6,building_complex
2914991,6,complex
2915199,6,building_supply_store
2915199,6,building_supply_house
2915379,6,built-in_bed
2915480,6,bulb
2915675,6,bulkhead
2915807,6,bulla
2915904,6,bulldog_clip
2915904,6,alligator_clip
2916065,6,bulldog_wrench
2916179,6,bulldozer
2916179,6,dozer
2916350,6,bullet
2916350,6,slug
2916538,6,bulletin_board
2916538,6,notice_board
2916684,6,bulletin_board_system
2916684,6,bulletin_board
2916684,6,electronic_bulletin_board
2916684,6,bbs
2916936,6,bulletproof_vest
2917067,6,bullet_train
2917067,6,bullet
2917163,6,bullfight
2917163,6,corrida
2917377,6,bullhorn
2917377,6,loud_hailer
2917377,6,loud-hailer
2917521,6,bullion
2917607,6,bullnose
2917607,6,bullnosed_plane
2917742,6,bullpen
2917742,6,detention_cell
2917742,6,detention_centre
2917964,6,bullpen
2918112,6,bullring
2918204,6,bull_tongue
2918330,6,bulwark
2918455,6,bumboat
2918595,6,bumper
2918831,6,bumper
2918964,6,bumper_car
2918964,6,Dodgem
2919148,6,bumper_guard
2919308,6,bumper_jack
2919414,6,bundle
2919414,6,sheaf
2919648,6,bung
2919648,6,spile
2919792,6,bungalow
2919792,6,cottage
2919890,6,bungee
2919890,6,bungee_cord
2919976,6,bunghole
2920083,6,bunk
2920164,6,bunk
2920164,6,feed_bunk
2920259,6,bunk_bed
2920259,6,bunk
2920369,6,bunker
2920369,6,sand_trap
2920369,6,trap
2920503,6,bunker
2920503,6,dugout
2920658,6,bunker
2920785,6,Bunker_Buster
2920785,6,Guided_Bomb_Unit-28
2920785,6,GBU-28
2921029,6,bunsen_burner
2921029,6,bunsen
2921029,6,etna
2921195,6,bunting
2921292,6,bur
2921292,6,burr
2921406,6,Burberry
2921592,6,burette
2921592,6,buret
2921756,6,burglar_alarm
2921884,6,burial_chamber
2921884,6,sepulcher
2921884,6,sepulchre
2921884,6,sepulture
2922159,6,burial_garment
2922292,6,burial_mound
2922292,6,grave_mound
2922292,6,barrow
2922292,6,tumulus
2922461,6,burin
2922578,6,burqa
2922578,6,burka
2922798,6,burlap
2922798,6,gunny
2922877,6,burn_bag
2922996,6,burn_center
2923129,6,burner
2923331,6,burner
2923535,6,burnous
2923535,6,burnoose
2923535,6,burnouse
2923682,6,burp_gun
2923682,6,machine_pistol
2923802,6,burr
2923915,6,burr
2924023,6,burthen
2924116,6,bus
2924116,6,autobus
2924116,6,coach
2924116,6,charabanc
2924116,6,double-decker
2924116,6,jitney
2924116,6,motorbus
2924116,6,motorcoach
2924116,6,omnibus
2924116,6,passenger_vehicle
2924554,6,bus
2924554,6,jalopy
2924554,6,heap
2924713,6,busbar
2924713,6,bus
2925009,6,bushel_basket
2925107,6,bushing
2925107,6,cylindrical_lining
2925250,6,bushing
2925385,6,bush_jacket
2925519,6,business_suit
2925666,6,buskin
2925666,6,combat_boot
2925666,6,desert_boot
2925666,6,half_boot
2925666,6,top_boot
2925808,6,bus_lane
2925901,6,bus_line
2926044,6,buspirone
2926044,6,BuSpar
2926188,6,bust
2926288,6,bus_terminal
2926288,6,bus_depot
2926288,6,bus_station
2926288,6,coach_station
2926426,6,bustier
2926591,6,bustle
2926727,6,butacaine
2926727,6,butacaine_sulfate
2926886,6,butcher_board
2926886,6,butcher_block
2927053,6,butcher_knife
2927161,6,butcher_shop
2927161,6,meat_market
2927296,6,butt
2927296,6,butt_end
2927399,6,butt
2927399,6,stub
2927608,6,butt
2927764,6,butter_dish
2927887,6,butterfly_valve
2928049,6,butter_knife
2928172,6,buttery
2928299,6,butt_hinge
2928413,6,butt_joint
2928413,6,butt
2928608,6,button
2928841,6,button
2928930,6,buttonhole
2928930,6,button_hole
2929059,6,buttonhole_stitch
2929184,6,buttonhook
2929289,6,buttress
2929289,6,buttressing
2929462,6,butt_shaft
2929582,6,butt_weld
2929582,6,butt-weld
2929749,6,butyl_nitrite
2929749,6,isobutyl_nitrite
2929923,6,buzz_bomb
2929923,6,robot_bomb
2929923,6,flying_bomb
2929923,6,doodlebug
2929923,6,V-1
2930080,6,buzzer
2930214,6,BVD
2930214,6,BVD's
2930339,6,bypass_condenser
2930339,6,bypass_capacitor
2930492,6,by-product
2930492,6,byproduct
2930492,6,spin-off
2930645,6,byway
2930645,6,bypath
2930645,6,byroad
2930766,6,cab
2930766,6,hack
2930766,6,taxi
2930766,6,taxicab
2931013,6,cab
2931013,6,cabriolet
2931148,6,cab
2931294,6,cabana
2931417,6,cabaret
2931417,6,nightclub
2931417,6,night_club
2931417,6,club
